JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
AC	Achats	AC-2025-0043	20250217	621100	Personnel intérimaire			FF2025-0043	20250217	Facture Intérim Provalor SAS	2312,91	0,00			20250228		
AC	Achats	AC-2025-0043	20250217	445660	TVA déductible			FF2025-0043	20250217	Facture Intérim Provalor SAS	462,58	0,00			20250228		
AC	Achats	AC-2025-0043	20250217	401000	Fournisseurs	F008	Intérim Provalor SAS	FF2025-0043	20250217	Facture Intérim Provalor SAS	0,00	2775,49			20250228		
BQ	Banque	BQ-2025-0600	20250322	401000	Fournisseurs	F008	Intérim Provalor SAS	REG-FF2025-0043	20250322	Règlement Intérim Provalor SAS  FF2025-0043	2775,49	0,00			20250331		
BQ	Banque	BQ-2025-0600	20250322	512100	Banque			REG-FF2025-0043	20250322	Règlement Intérim Provalor SAS  FF2025-0043	0,00	2775,49			20250331		
AC	Achats	AC-2025-0044	20250214	601000	Achats matières premières  verre			FF2025-0044	20250214	Facture Float Glass Industries GmbH	7182,07	0,00			20250228		
AC	Achats	AC-2025-0044	20250214	445660	TVA déductible			FF2025-0044	20250214	Facture Float Glass Industries GmbH	1436,41	0,00			20250228		
AC	Achats	AC-2025-0044	20250214	401000	Fournisseurs	F001	Float Glass Industries GmbH	FF2025-0044	20250214	Facture Float Glass Industries GmbH	0,00	8618,48			20250228		
BQ	Banque	BQ-2025-0601	20250328	401000	Fournisseurs	F001	Float Glass Industries GmbH	REG-FF2025-0044	20250328	Règlement Float Glass Industries GmbH  FF2025-0044	8618,48	0,00			20250331		
BQ	Banque	BQ-2025-0601	20250328	512100	Banque			REG-FF2025-0044	20250328	Règlement Float Glass Industries GmbH  FF2025-0044	0,00	8618,48			20250331		
AC	Achats	AC-2025-0045	20250324	624100	Transports sur ventes			FF2025-0045	20250324	Facture Transports Cantagrel SARL	2673,73	0,00			20250331		
AC	Achats	AC-2025-0045	20250324	445660	TVA déductible			FF2025-0045	20250324	Facture Transports Cantagrel SARL	534,75	0,00			20250331		
AC	Achats	AC-2025-0045	20250324	401000	Fournisseurs	F005	Transports Cantagrel SARL	FF2025-0045	20250324	Facture Transports Cantagrel SARL	0,00	3208,48			20250331		
BQ	Banque	BQ-2025-0602	20250510	401000	Fournisseurs	F005	Transports Cantagrel SARL	REG-FF2025-0045	20250510	Règlement Transports Cantagrel SARL  FF2025-0045	3208,48	0,00			20250531		
BQ	Banque	BQ-2025-0602	20250510	512100	Banque			REG-FF2025-0045	20250510	Règlement Transports Cantagrel SARL  FF2025-0045	0,00	3208,48			20250531		
AC	Achats	AC-2025-0046	20250310	606100	Fournitures non stockables  énergie			FF2025-0046	20250310	Facture Énergie Rhône Distribution SA	6246,51	0,00			20250331		
AC	Achats	AC-2025-0046	20250310	445660	TVA déductible			FF2025-0046	20250310	Facture Énergie Rhône Distribution SA	1249,30	0,00			20250331		
AC	Achats	AC-2025-0046	20250310	401000	Fournisseurs	F004	Énergie Rhône Distribution SA	FF2025-0046	20250310	Facture Énergie Rhône Distribution SA	0,00	7495,81			20250331		
BQ	Banque	BQ-2025-0603	20250412	401000	Fournisseurs	F004	Énergie Rhône Distribution SA	REG-FF2025-0046	20250412	Règlement Énergie Rhône Distribution SA  FF2025-0046	7495,81	0,00			20250430		
BQ	Banque	BQ-2025-0603	20250412	512100	Banque			REG-FF2025-0046	20250412	Règlement Énergie Rhône Distribution SA  FF2025-0046	0,00	7495,81			20250430		
AC	Achats	AC-2025-0047	20250321	621100	Personnel intérimaire			FF2025-0047	20250321	Facture Intérim Provalor SAS	7588,85	0,00			20250331		
AC	Achats	AC-2025-0047	20250321	445660	TVA déductible			FF2025-0047	20250321	Facture Intérim Provalor SAS	1517,77	0,00			20250331		
AC	Achats	AC-2025-0047	20250321	401000	Fournisseurs	F008	Intérim Provalor SAS	FF2025-0047	20250321	Facture Intérim Provalor SAS	0,00	9106,62			20250331		
BQ	Banque	BQ-2025-0604	20250505	401000	Fournisseurs	F008	Intérim Provalor SAS	REG-FF2025-0047	20250505	Règlement Intérim Provalor SAS  FF2025-0047	9106,62	0,00			20250531		
BQ	Banque	BQ-2025-0604	20250505	512100	Banque			REG-FF2025-0047	20250505	Règlement Intérim Provalor SAS  FF2025-0047	0,00	9106,62			20250531		
AC	Achats	AC-2025-0048	20250303	606100	Fournitures non stockables  énergie			FF2025-0048	20250303	Facture Énergie Rhône Distribution SA	2772,32	0,00			20250331		
AC	Achats	AC-2025-0048	20250303	445660	TVA déductible			FF2025-0048	20250303	Facture Énergie Rhône Distribution SA	554,46	0,00			20250331		
AC	Achats	AC-2025-0048	20250303	401000	Fournisseurs	F004	Énergie Rhône Distribution SA	FF2025-0048	20250303	Facture Énergie Rhône Distribution SA	0,00	3326,78			20250331		
BQ	Banque	BQ-2025-0605	20250418	401000	Fournisseurs	F004	Énergie Rhône Distribution SA	REG-FF2025-0048	20250418	Règlement Énergie Rhône Distribution SA  FF2025-0048	3326,78	0,00			20250430		
BQ	Banque	BQ-2025-0605	20250418	512100	Banque			REG-FF2025-0048	20250418	Règlement Énergie Rhône Distribution SA  FF2025-0048	0,00	3326,78			20250430		
AC	Achats	AC-2025-0049	20250324	602100	Achats profilés et consommables			FF2025-0049	20250324	Facture Profilés Aluminium Roussel SAS	3856,96	0,00			20250331		
AC	Achats	AC-2025-0049	20250324	445660	TVA déductible			FF2025-0049	20250324	Facture Profilés Aluminium Roussel SAS	771,39	0,00			20250331		
AC	Achats	AC-2025-0049	20250324	401000	Fournisseurs	F003	Profilés Aluminium Roussel SAS	FF2025-0049	20250324	Facture Profilés Aluminium Roussel SAS	0,00	4628,35			20250331		
BQ	Banque	BQ-2025-0606	20250511	401000	Fournisseurs	F003	Profilés Aluminium Roussel SAS	REG-FF2025-0049	20250511	Règlement Profilés Aluminium Roussel SAS  FF2025-0049	4628,35	0,00			20250531		
BQ	Banque	BQ-2025-0606	20250511	512100	Banque			REG-FF2025-0049	20250511	Règlement Profilés Aluminium Roussel SAS  FF2025-0049	0,00	4628,35			20250531		
AC	Achats	AC-2025-0050	20250307	601000	Achats matières premières  verre			FF2025-0050	20250307	Facture Float Glass Industries GmbH	17273,95	0,00			20250331		
AC	Achats	AC-2025-0050	20250307	445660	TVA déductible			FF2025-0050	20250307	Facture Float Glass Industries GmbH	3454,79	0,00			20250331		
AC	Achats	AC-2025-0050	20250307	401000	Fournisseurs	F001	Float Glass Industries GmbH	FF2025-0050	20250307	Facture Float Glass Industries GmbH	0,00	20728,74			20250331		
BQ	Banque	BQ-2025-0607	20250412	401000	Fournisseurs	F001	Float Glass Industries GmbH	REG-FF2025-0050	20250412	Règlement Float Glass Industries GmbH  FF2025-0050	20728,74	0,00			20250430		
BQ	Banque	BQ-2025-0607	20250412	512100	Banque			REG-FF2025-0050	20250412	Règlement Float Glass Industries GmbH  FF2025-0050	0,00	20728,74			20250430		
AC	Achats	AC-2025-0051	20250324	606100	Fournitures non stockables  énergie			FF2025-0051	20250324	Facture Énergie Rhône Distribution SA	6803,64	0,00			20250331		
AC	Achats	AC-2025-0051	20250324	445660	TVA déductible			FF2025-0051	20250324	Facture Énergie Rhône Distribution SA	1360,73	0,00			20250331		
AC	Achats	AC-2025-0051	20250324	401000	Fournisseurs	F004	Énergie Rhône Distribution SA	FF2025-0051	20250324	Facture Énergie Rhône Distribution SA	0,00	8164,37			20250331		
BQ	Banque	BQ-2025-0608	20250502	401000	Fournisseurs	F004	Énergie Rhône Distribution SA	REG-FF2025-0051	20250502	Règlement Énergie Rhône Distribution SA  FF2025-0051	8164,37	0,00			20250531		
BQ	Banque	BQ-2025-0608	20250502	512100	Banque			REG-FF2025-0051	20250502	Règlement Énergie Rhône Distribution SA  FF2025-0051	0,00	8164,37			20250531		
AC	Achats	AC-2025-0052	20250311	601000	Achats matières premières  verre			FF2025-0052	20250311	Facture Float Glass Industries GmbH	19349,55	0,00			20250331		
AC	Achats	AC-2025-0052	20250311	445660	TVA déductible			FF2025-0052	20250311	Facture Float Glass Industries GmbH	3869,91	0,00			20250331		
AC	Achats	AC-2025-0052	20250311	401000	Fournisseurs	F001	Float Glass Industries GmbH	FF2025-0052	20250311	Facture Float Glass Industries GmbH	0,00	23219,46			20250331		
BQ	Banque	BQ-2025-0609	20250413	401000	Fournisseurs	F001	Float Glass Industries GmbH	REG-FF2025-0052	20250413	Règlement Float Glass Industries GmbH  FF2025-0052	23219,46	0,00			20250430		
BQ	Banque	BQ-2025-0609	20250413	512100	Banque			REG-FF2025-0052	20250413	Règlement Float Glass Industries GmbH  FF2025-0052	0,00	23219,46			20250430		
AC	Achats	AC-2025-0053	20250310	601000	Achats matières premières  verre			FF2025-0053	20250310	Facture Float Glass Industries GmbH	13317,20	0,00			20250331		
AC	Achats	AC-2025-0053	20250310	445660	TVA déductible			FF2025-0053	20250310	Facture Float Glass Industries GmbH	2663,44	0,00			20250331		
AC	Achats	AC-2025-0053	20250310	401000	Fournisseurs	F001	Float Glass Industries GmbH	FF2025-0053	20250310	Facture Float Glass Industries GmbH	0,00	15980,64			20250331		
BQ	Banque	BQ-2025-0610	20250425	401000	Fournisseurs	F001	Float Glass Industries GmbH	REG-FF2025-0053	20250425	Règlement Float Glass Industries GmbH  FF2025-0053	15980,64	0,00			20250430		
BQ	Banque	BQ-2025-0610	20250425	512100	Banque			REG-FF2025-0053	20250425	Règlement Float Glass Industries GmbH  FF2025-0053	0,00	15980,64			20250430		
AC	Achats	AC-2025-0054	20250303	615500	Entretien et maintenance des fours			FF2025-0054	20250303	Facture Maintenance Fours Vidal EURL	4193,30	0,00			20250331		
AC	Achats	AC-2025-0054	20250303	445660	TVA déductible			FF2025-0054	20250303	Facture Maintenance Fours Vidal EURL	838,66	0,00			20250331		
AC	Achats	AC-2025-0054	20250303	401000	Fournisseurs	F006	Maintenance Fours Vidal EURL	FF2025-0054	20250303	Facture Maintenance Fours Vidal EURL	0,00	5031,96			20250331		
BQ	Banque	BQ-2025-0611	20250411	401000	Fournisseurs	F006	Maintenance Fours Vidal EURL	REG-FF2025-0054	20250411	Règlement Maintenance Fours Vidal EURL  FF2025-0054	5031,96	0,00			20250430		
BQ	Banque	BQ-2025-0611	20250411	512100	Banque			REG-FF2025-0054	20250411	Règlement Maintenance Fours Vidal EURL  FF2025-0054	0,00	5031,96			20250430		
AC	Achats	AC-2025-0055	20250321	624100	Transports sur ventes			FF2025-0055	20250321	Facture Transports Cantagrel SARL	4195,05	0,00			20250331		
AC	Achats	AC-2025-0055	20250321	445660	TVA déductible			FF2025-0055	20250321	Facture Transports Cantagrel SARL	839,01	0,00			20250331		
AC	Achats	AC-2025-0055	20250321	401000	Fournisseurs	F005	Transports Cantagrel SARL	FF2025-0055	20250321	Facture Transports Cantagrel SARL	0,00	5034,06			20250331		
BQ	Banque	BQ-2025-0612	20250425	401000	Fournisseurs	F005	Transports Cantagrel SARL	REG-FF2025-0055	20250425	Règlement Transports Cantagrel SARL  FF2025-0055	5034,06	0,00			20250430		
BQ	Banque	BQ-2025-0612	20250425	512100	Banque			REG-FF2025-0055	20250425	Règlement Transports Cantagrel SARL  FF2025-0055	0,00	5034,06			20250430		
AC	Achats	AC-2025-0056	20250310	601100	Achats matières  silices et intercalaires			FF2025-0056	20250310	Facture Silices de Loire SARL	1985,54	0,00			20250331		
AC	Achats	AC-2025-0056	20250310	445660	TVA déductible			FF2025-0056	20250310	Facture Silices de Loire SARL	397,11	0,00			20250331		
AC	Achats	AC-2025-0056	20250310	401000	Fournisseurs	F002	Silices de Loire SARL	FF2025-0056	20250310	Facture Silices de Loire SARL	0,00	2382,65			20250331		
BQ	Banque	BQ-2025-0613	20250411	401000	Fournisseurs	F002	Silices de Loire SARL	REG-FF2025-0056	20250411	Règlement Silices de Loire SARL  FF2025-0056	2382,65	0,00			20250430		
BQ	Banque	BQ-2025-0613	20250411	512100	Banque			REG-FF2025-0056	20250411	Règlement Silices de Loire SARL  FF2025-0056	0,00	2382,65			20250430		
AC	Achats	AC-2025-0057	20250317	601000	Achats matières premières  verre			FF2025-0057	20250317	Facture Float Glass Industries GmbH	23451,58	0,00			20250331		
AC	Achats	AC-2025-0057	20250317	445660	TVA déductible			FF2025-0057	20250317	Facture Float Glass Industries GmbH	4690,32	0,00			20250331		
AC	Achats	AC-2025-0057	20250317	401000	Fournisseurs	F001	Float Glass Industries GmbH	FF2025-0057	20250317	Facture Float Glass Industries GmbH	0,00	28141,90			20250331		
BQ	Banque	BQ-2025-0614	20250416	401000	Fournisseurs	F001	Float Glass Industries GmbH	REG-FF2025-0057	20250416	Règlement Float Glass Industries GmbH  FF2025-0057	28141,90	0,00			20250430		
BQ	Banque	BQ-2025-0614	20250416	512100	Banque			REG-FF2025-0057	20250416	Règlement Float Glass Industries GmbH  FF2025-0057	0,00	28141,90			20250430		
AC	Achats	AC-2025-0058	20250307	602100	Achats profilés et consommables			FF2025-0058	20250307	Facture Profilés Aluminium Roussel SAS	3023,77	0,00			20250331		
AC	Achats	AC-2025-0058	20250307	445660	TVA déductible			FF2025-0058	20250307	Facture Profilés Aluminium Roussel SAS	604,75	0,00			20250331		
AC	Achats	AC-2025-0058	20250307	401000	Fournisseurs	F003	Profilés Aluminium Roussel SAS	FF2025-0058	20250307	Facture Profilés Aluminium Roussel SAS	0,00	3628,52			20250331		
BQ	Banque	BQ-2025-0615	20250423	401000	Fournisseurs	F003	Profilés Aluminium Roussel SAS	REG-FF2025-0058	20250423	Règlement Profilés Aluminium Roussel SAS  FF2025-0058	3628,52	0,00			20250430		
BQ	Banque	BQ-2025-0615	20250423	512100	Banque			REG-FF2025-0058	20250423	Règlement Profilés Aluminium Roussel SAS  FF2025-0058	0,00	3628,52			20250430		
AC	Achats	AC-2025-0059	20250324	621100	Personnel intérimaire			FF2025-0059	20250324	Facture Intérim Provalor SAS	5275,79	0,00			20250331		
AC	Achats	AC-2025-0059	20250324	445660	TVA déductible			FF2025-0059	20250324	Facture Intérim Provalor SAS	1055,16	0,00			20250331		
AC	Achats	AC-2025-0059	20250324	401000	Fournisseurs	F008	Intérim Provalor SAS	FF2025-0059	20250324	Facture Intérim Provalor SAS	0,00	6330,95			20250331		
BQ	Banque	BQ-2025-0616	20250429	401000	Fournisseurs	F008	Intérim Provalor SAS	REG-FF2025-0059	20250429	Règlement Intérim Provalor SAS  FF2025-0059	6330,95	0,00			20250430		
BQ	Banque	BQ-2025-0616	20250429	512100	Banque			REG-FF2025-0059	20250429	Règlement Intérim Provalor SAS  FF2025-0059	0,00	6330,95			20250430		
AC	Achats	AC-2025-0060	20250311	601000	Achats matières premières  verre			FF2025-0060	20250311	Facture Float Glass Industries GmbH	10647,90	0,00			20250331		
AC	Achats	AC-2025-0060	20250311	445660	TVA déductible			FF2025-0060	20250311	Facture Float Glass Industries GmbH	2129,58	0,00			20250331		
AC	Achats	AC-2025-0060	20250311	401000	Fournisseurs	F001	Float Glass Industries GmbH	FF2025-0060	20250311	Facture Float Glass Industries GmbH	0,00	12777,48			20250331		
BQ	Banque	BQ-2025-0617	20250419	401000	Fournisseurs	F001	Float Glass Industries GmbH	REG-FF2025-0060	20250419	Règlement Float Glass Industries GmbH  FF2025-0060	12777,48	0,00			20250430		
BQ	Banque	BQ-2025-0617	20250419	512100	Banque			REG-FF2025-0060	20250419	Règlement Float Glass Industries GmbH  FF2025-0060	0,00	12777,48			20250430		
AC	Achats	AC-2025-0061	20250317	624100	Transports sur ventes			FF2025-0061	20250317	Facture Transports Cantagrel SARL	1834,39	0,00			20250331		
AC	Achats	AC-2025-0061	20250317	445660	TVA déductible			FF2025-0061	20250317	Facture Transports Cantagrel SARL	366,88	0,00			20250331		
AC	Achats	AC-2025-0061	20250317	401000	Fournisseurs	F005	Transports Cantagrel SARL	FF2025-0061	20250317	Facture Transports Cantagrel SARL	0,00	2201,27			20250331		
BQ	Banque	BQ-2025-0618	20250428	401000	Fournisseurs	F005	Transports Cantagrel SARL	REG-FF2025-0061	20250428	Règlement Transports Cantagrel SARL  FF2025-0061	2201,27	0,00			20250430		
BQ	Banque	BQ-2025-0618	20250428	512100	Banque			REG-FF2025-0061	20250428	Règlement Transports Cantagrel SARL  FF2025-0061	0,00	2201,27			20250430		
AC	Achats	AC-2025-0062	20250324	606100	Fournitures non stockables  énergie			FF2025-0062	20250324	Facture Énergie Rhône Distribution SA	4620,86	0,00			20250331		
AC	Achats	AC-2025-0062	20250324	445660	TVA déductible			FF2025-0062	20250324	Facture Énergie Rhône Distribution SA	924,17	0,00			20250331		
AC	Achats	AC-2025-0062	20250324	401000	Fournisseurs	F004	Énergie Rhône Distribution SA	FF2025-0062	20250324	Facture Énergie Rhône Distribution SA	0,00	5545,03			20250331		
BQ	Banque	BQ-2025-0619	20250509	401000	Fournisseurs	F004	Énergie Rhône Distribution SA	REG-FF2025-0062	20250509	Règlement Énergie Rhône Distribution SA  FF2025-0062	5545,03	0,00			20250531		
BQ	Banque	BQ-2025-0619	20250509	512100	Banque			REG-FF2025-0062	20250509	Règlement Énergie Rhône Distribution SA  FF2025-0062	0,00	5545,03			20250531		
AC	Achats	AC-2025-0063	20250324	606100	Fournitures non stockables  énergie			FF2025-0063	20250324	Facture Énergie Rhône Distribution SA	4114,33	0,00			20250331		
AC	Achats	AC-2025-0063	20250324	445660	TVA déductible			FF2025-0063	20250324	Facture Énergie Rhône Distribution SA	822,87	0,00			20250331		
AC	Achats	AC-2025-0063	20250324	401000	Fournisseurs	F004	Énergie Rhône Distribution SA	FF2025-0063	20250324	Facture Énergie Rhône Distribution SA	0,00	4937,20			20250331		
BQ	Banque	BQ-2025-0620	20250423	401000	Fournisseurs	F004	Énergie Rhône Distribution SA	REG-FF2025-0063	20250423	Règlement Énergie Rhône Distribution SA  FF2025-0063	4937,20	0,00			20250430		
BQ	Banque	BQ-2025-0620	20250423	512100	Banque			REG-FF2025-0063	20250423	Règlement Énergie Rhône Distribution SA  FF2025-0063	0,00	4937,20			20250430		
AC	Achats	AC-2025-0064	20250305	624100	Transports sur ventes			FF2025-0064	20250305	Facture Transports Cantagrel SARL	2677,44	0,00			20250331		
AC	Achats	AC-2025-0064	20250305	445660	TVA déductible			FF2025-0064	20250305	Facture Transports Cantagrel SARL	535,49	0,00			20250331		
AC	Achats	AC-2025-0064	20250305	401000	Fournisseurs	F005	Transports Cantagrel SARL	FF2025-0064	20250305	Facture Transports Cantagrel SARL	0,00	3212,93			20250331		
BQ	Banque	BQ-2025-0621	20250422	401000	Fournisseurs	F005	Transports Cantagrel SARL	REG-FF2025-0064	20250422	Règlement Transports Cantagrel SARL  FF2025-0064	3212,93	0,00			20250430		
BQ	Banque	BQ-2025-0621	20250422	512100	Banque			REG-FF2025-0064	20250422	Règlement Transports Cantagrel SARL  FF2025-0064	0,00	3212,93			20250430		
AC	Achats	AC-2025-0065	20250303	602100	Achats profilés et consommables			FF2025-0065	20250303	Facture Profilés Aluminium Roussel SAS	5711,53	0,00			20250331		
AC	Achats	AC-2025-0065	20250303	445660	TVA déductible			FF2025-0065	20250303	Facture Profilés Aluminium Roussel SAS	1142,31	0,00			20250331		
AC	Achats	AC-2025-0065	20250303	401000	Fournisseurs	F003	Profilés Aluminium Roussel SAS	FF2025-0065	20250303	Facture Profilés Aluminium Roussel SAS	0,00	6853,84			20250331		
BQ	Banque	BQ-2025-0622	20250416	401000	Fournisseurs	F003	Profilés Aluminium Roussel SAS	REG-FF2025-0065	20250416	Règlement Profilés Aluminium Roussel SAS  FF2025-0065	6853,84	0,00			20250430		
BQ	Banque	BQ-2025-0622	20250416	512100	Banque			REG-FF2025-0065	20250416	Règlement Profilés Aluminium Roussel SAS  FF2025-0065	0,00	6853,84			20250430		
AC	Achats	AC-2025-0066	20250310	601000	Achats matières premières  verre			FF2025-0066	20250310	Facture Float Glass Industries GmbH	17434,94	0,00			20250331		
AC	Achats	AC-2025-0066	20250310	445660	TVA déductible			FF2025-0066	20250310	Facture Float Glass Industries GmbH	3486,99	0,00			20250331		
AC	Achats	AC-2025-0066	20250310	401000	Fournisseurs	F001	Float Glass Industries GmbH	FF2025-0066	20250310	Facture Float Glass Industries GmbH	0,00	20921,93			20250331		
BQ	Banque	BQ-2025-0623	20250413	401000	Fournisseurs	F001	Float Glass Industries GmbH	REG-FF2025-0066	20250413	Règlement Float Glass Industries GmbH  FF2025-0066	20921,93	0,00			20250430		
BQ	Banque	BQ-2025-0623	20250413	512100	Banque			REG-FF2025-0066	20250413	Règlement Float Glass Industries GmbH  FF2025-0066	0,00	20921,93			20250430		
AC	Achats	AC-2025-0067	20250407	624100	Transports sur ventes			FF2025-0067	20250407	Facture Transports Cantagrel SARL	3067,35	0,00			20250430		
AC	Achats	AC-2025-0067	20250407	445660	TVA déductible			FF2025-0067	20250407	Facture Transports Cantagrel SARL	613,47	0,00			20250430		
AC	Achats	AC-2025-0067	20250407	401000	Fournisseurs	F005	Transports Cantagrel SARL	FF2025-0067	20250407	Facture Transports Cantagrel SARL	0,00	3680,82			20250430		
BQ	Banque	BQ-2025-0624	20250515	401000	Fournisseurs	F005	Transports Cantagrel SARL	REG-FF2025-0067	20250515	Règlement Transports Cantagrel SARL  FF2025-0067	3680,82	0,00			20250531		
BQ	Banque	BQ-2025-0624	20250515	512100	Banque			REG-FF2025-0067	20250515	Règlement Transports Cantagrel SARL  FF2025-0067	0,00	3680,82			20250531		
AC	Achats	AC-2025-0068	20250423	621100	Personnel intérimaire			FF2025-0068	20250423	Facture Intérim Provalor SAS	5422,41	0,00			20250430		
AC	Achats	AC-2025-0068	20250423	445660	TVA déductible			FF2025-0068	20250423	Facture Intérim Provalor SAS	1084,48	0,00			20250430		
AC	Achats	AC-2025-0068	20250423	401000	Fournisseurs	F008	Intérim Provalor SAS	FF2025-0068	20250423	Facture Intérim Provalor SAS	0,00	6506,89			20250430		
BQ	Banque	BQ-2025-0625	20250602	401000	Fournisseurs	F008	Intérim Provalor SAS	REG-FF2025-0068	20250602	Règlement Intérim Provalor SAS  FF2025-0068	6506,89	0,00			20250630		
BQ	Banque	BQ-2025-0625	20250602	512100	Banque			REG-FF2025-0068	20250602	Règlement Intérim Provalor SAS  FF2025-0068	0,00	6506,89			20250630		
AC	Achats	AC-2025-0069	20250421	601000	Achats matières premières  verre			FF2025-0069	20250421	Facture Float Glass Industries GmbH	29683,16	0,00			20250430		
AC	Achats	AC-2025-0069	20250421	445660	TVA déductible			FF2025-0069	20250421	Facture Float Glass Industries GmbH	5936,63	0,00			20250430		
AC	Achats	AC-2025-0069	20250421	401000	Fournisseurs	F001	Float Glass Industries GmbH	FF2025-0069	20250421	Facture Float Glass Industries GmbH	0,00	35619,79			20250430		
BQ	Banque	BQ-2025-0626	20250602	401000	Fournisseurs	F001	Float Glass Industries GmbH	REG-FF2025-0069	20250602	Règlement Float Glass Industries GmbH  FF2025-0069	35619,79	0,00			20250630		
BQ	Banque	BQ-2025-0626	20250602	512100	Banque			REG-FF2025-0069	20250602	Règlement Float Glass Industries GmbH  FF2025-0069	0,00	35619,79			20250630		
AC	Achats	AC-2025-0070	20250410	602100	Achats profilés et consommables			FF2025-0070	20250410	Facture Profilés Aluminium Roussel SAS	3751,99	0,00			20250430		
AC	Achats	AC-2025-0070	20250410	445660	TVA déductible			FF2025-0070	20250410	Facture Profilés Aluminium Roussel SAS	750,40	0,00			20250430		
AC	Achats	AC-2025-0070	20250410	401000	Fournisseurs	F003	Profilés Aluminium Roussel SAS	FF2025-0070	20250410	Facture Profilés Aluminium Roussel SAS	0,00	4502,39			20250430		
BQ	Banque	BQ-2025-0627	20250521	401000	Fournisseurs	F003	Profilés Aluminium Roussel SAS	REG-FF2025-0070	20250521	Règlement Profilés Aluminium Roussel SAS  FF2025-0070	4502,39	0,00			20250531		
BQ	Banque	BQ-2025-0627	20250521	512100	Banque			REG-FF2025-0070	20250521	Règlement Profilés Aluminium Roussel SAS  FF2025-0070	0,00	4502,39			20250531		
AC	Achats	AC-2025-0071	20250407	601000	Achats matières premières  verre			FF2025-0071	20250407	Facture Float Glass Industries GmbH	20261,01	0,00			20250430		
AC	Achats	AC-2025-0071	20250407	445660	TVA déductible			FF2025-0071	20250407	Facture Float Glass Industries GmbH	4052,20	0,00			20250430		
AC	Achats	AC-2025-0071	20250407	401000	Fournisseurs	F001	Float Glass Industries GmbH	FF2025-0071	20250407	Facture Float Glass Industries GmbH	0,00	24313,21			20250430		
BQ	Banque	BQ-2025-0628	20250520	401000	Fournisseurs	F001	Float Glass Industries GmbH	REG-FF2025-0071	20250520	Règlement Float Glass Industries GmbH  FF2025-0071	24313,21	0,00			20250531		
BQ	Banque	BQ-2025-0628	20250520	512100	Banque			REG-FF2025-0071	20250520	Règlement Float Glass Industries GmbH  FF2025-0071	0,00	24313,21			20250531		
AC	Achats	AC-2025-0072	20250422	601000	Achats matières premières  verre			FF2025-0072	20250422	Facture Float Glass Industries GmbH	14985,62	0,00			20250430		
AC	Achats	AC-2025-0072	20250422	445660	TVA déductible			FF2025-0072	20250422	Facture Float Glass Industries GmbH	2997,12	0,00			20250430		
AC	Achats	AC-2025-0072	20250422	401000	Fournisseurs	F001	Float Glass Industries GmbH	FF2025-0072	20250422	Facture Float Glass Industries GmbH	0,00	17982,74			20250430		
BQ	Banque	BQ-2025-0629	20250530	401000	Fournisseurs	F001	Float Glass Industries GmbH	REG-FF2025-0072	20250530	Règlement Float Glass Industries GmbH  FF2025-0072	17982,74	0,00			20250531		
BQ	Banque	BQ-2025-0629	20250530	512100	Banque			REG-FF2025-0072	20250530	Règlement Float Glass Industries GmbH  FF2025-0072	0,00	17982,74			20250531		
AC	Achats	AC-2025-0073	20250414	601100	Achats matières  silices et intercalaires			FF2025-0073	20250414	Facture Silices de Loire SARL	3611,18	0,00			20250430		
AC	Achats	AC-2025-0073	20250414	445660	TVA déductible			FF2025-0073	20250414	Facture Silices de Loire SARL	722,24	0,00			20250430		
AC	Achats	AC-2025-0073	20250414	401000	Fournisseurs	F002	Silices de Loire SARL	FF2025-0073	20250414	Facture Silices de Loire SARL	0,00	4333,42			20250430		
BQ	Banque	BQ-2025-0630	20250527	401000	Fournisseurs	F002	Silices de Loire SARL	REG-FF2025-0073	20250527	Règlement Silices de Loire SARL  FF2025-0073	4333,42	0,00			20250531		
BQ	Banque	BQ-2025-0630	20250527	512100	Banque			REG-FF2025-0073	20250527	Règlement Silices de Loire SARL  FF2025-0073	0,00	4333,42			20250531		
AC	Achats	AC-2025-0074	20250418	601100	Achats matières  silices et intercalaires			FF2025-0074	20250418	Facture Silices de Loire SARL	6367,38	0,00			20250430		
AC	Achats	AC-2025-0074	20250418	445660	TVA déductible			FF2025-0074	20250418	Facture Silices de Loire SARL	1273,48	0,00			20250430		
AC	Achats	AC-2025-0074	20250418	401000	Fournisseurs	F002	Silices de Loire SARL	FF2025-0074	20250418	Facture Silices de Loire SARL	0,00	7640,86			20250430		
BQ	Banque	BQ-2025-0631	20250605	401000	Fournisseurs	F002	Silices de Loire SARL	REG-FF2025-0074	20250605	Règlement Silices de Loire SARL  FF2025-0074	7640,86	0,00			20250630		
BQ	Banque	BQ-2025-0631	20250605	512100	Banque			REG-FF2025-0074	20250605	Règlement Silices de Loire SARL  FF2025-0074	0,00	7640,86			20250630		
AC	Achats	AC-2025-0075	20250416	606100	Fournitures non stockables  énergie			FF2025-0075	20250416	Facture Énergie Rhône Distribution SA	5004,31	0,00			20250430		
AC	Achats	AC-2025-0075	20250416	445660	TVA déductible			FF2025-0075	20250416	Facture Énergie Rhône Distribution SA	1000,86	0,00			20250430		
